MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02001019,"Ramsbottom",745,1124.0,1296.43,40.718,3,0,0.00,5404.08,0.00,3.28
E02001020,"Summerseat",750,1124.0,172.35,19.738,0,0,0.00,390.54,0.00,3.21
E02001021,"Nuttall & Tottington",694,1124.0,416.14,23.591,0,0,0.00,653.88,0.00,2.24
E02001022,"Walmersley & Limefield",835,270.0,325.73,11.053,0,0,0.00,89.33,3007.57,11.3
E02001023,"Higher Woodhill",711,748.0,194.46,12.268,0,0,0.00,0.00,0.00,0.67
E02001024,"Walshaw & Woolfold",647,748.0,26.91,21.820,0,0,0.00,0.00,0.00,3.72
E02001025,"Fairfield & Jericho",946,270.0,1425.55,11.796,3,0,0.00,0.00,0.00,0.1
E02001026,"Fernhill & Pimhole",958,270.0,4250.10,20.086,8,0,0.00,12816.62,10080.22,12.39
E02001027,"Whitehead Park",744,1225.0,664.24,73.922,0,0,0.00,6739.26,0.00,0.07
E02001028,"Elton Vale",658,748.0,228.33,19.479,0,0,0.00,384.34,0.00,0.49
E02001029,"Buckley Wells & Fishpool",851,1018.0,1486.54,17.298,8,0,0.00,0.00,0.00,2.93
E02001030,"Ainsworth & Bradley Fold",631,993.0,381.41,12.480,0,0,0.00,0.00,0.00,3.84
E02001031,"Redvales & Hollins",851,371.0,2512.08,11.574,1,0,0.00,10756.67,0.00,2.42
E02001032,"Black Lane",648,371.0,37.82,12.447,0,0,0.00,0.00,0.00,0.48
E02001033,"Bank Top & Radcliffe Ees",714,371.0,446.76,11.622,2,0,0.00,0.00,0.00,35.78
E02001034,"Radcliffe",696,281.0,1698.88,25.523,0,0,0.00,2361.03,0.00,3.84
E02001035,"Unsworth",875,632.0,392.78,10.249,0,0,0.00,351.14,0.00,0.49
E02001036,"Outwood Gate",820,519.0,834.54,13.661,0,0,0.00,7817.49,0.00,1.35
E02001037,"Whitefield West & Park Lane",953,560.0,311.42,23.845,0,0,0.00,8232.91,0.00,0.42
E02001038,"Whitefield East",984,560.0,1226.54,19.743,1,0,0.00,1451.36,0.00,0.33
E02001039,"Besses",955,189.0,454.59,21.466,0,0,0.00,0.00,0.00,1.12
E02001040,"Kirkhams & Holyrood",964,362.0,1788.81,38.147,5,0,0.00,8006.43,0.00,0
E02001041,"Prestwich East",939,263.0,173.08,13.278,0,0,0.00,0.00,0.00,0.4
E02001042,"Prestwich Central",930,189.0,686.65,13.107,0,0,0.00,2969.02,0.00,7.49
E02001043,"Prestwich Clough & Rainsough",865,255.0,368.94,9.414,0,0,0.00,0.00,0.00,5.07
E02001044,"Sedgley Park",864,186.0,611.88,12.775,0,0,0.00,1664.43,0.00,0.36
E02001045,"Boothroyden & Higher Blackley",909,56.0,825.88,5.583,0,0,0.00,10257.59,0.00,2.5724
E02001046,"Blackley",935,56.0,513.14,6.501,2,0,0.00,6209.79,0.00,3.29757
E02001047,"Charlestown",858,243.0,1134.92,5.031,0,0,0.00,0.00,0.00,3.061532
E02001048,"Crumpsall North & Heaton Park",846,481.0,1841.31,4.718,4,0,0.00,3391.31,0.00,13.181262
E02001049,"New Moston",882,84.0,310.15,6.242,0,0,0.00,0.00,0.00,0.195624
E02001050,"Harpurhey North",833,127.0,3576.97,6.011,0,0,0.00,9539.86,0.00,2.93
E02001051,"Moston West",736,140.0,76.30,6.373,0,0,0.00,0.00,0.00,5.67232
E02001052,"Crumpsall South",756,137.0,2030.90,5.460,4,0,0.00,7042.30,0.00,0.82
E02001053,"Harpurhey South & Monsall",682,140.0,710.85,10.320,0,0,0.00,0.00,0.00,30.323065
E02001055,"Newton Heath",710,84.0,1365.92,11.935,1,0,0.00,0.00,35873.76,32.833357
E02001056,"Clayton Vale",646,238.0,70.00,2.481,0,0,0.00,0.00,0.00,13.3
E02001057,"New Islington & Miles Platting",693,306.0,1342.01,6.408,2,0,0.00,0.00,0.00,107.707065
E02001059,"Beswick",636,225.0,8652.03,0.089,6,0,0.00,21011.53,0.00,8.553661
E02001061,"Openshaw & Gorton North",691,190.0,1877.99,2.365,6,0,0.00,20074.71,0.00,10.8
E02001062,"Ardwick",744,197.0,2895.05,13.417,2,0,0.00,846.93,4914.67,6.737133
E02001063,"Hulme & University",765,132.0,4984.43,0.951,15,0,0.00,7649.34,0.00,4.603966
E02001064,"Belle Vue & West Gorton",668,136.0,5970.64,6.711,5,0,0.00,10387.94,0.00,11.596488
E02001065,"Abbey Hey",663,36.0,749.47,3.398,0,0,0.00,0.00,0.00,1.644315
E02001066,"Victoria Park",658,162.0,531.52,4.336,3,0,0.00,0.00,0.00,1.81
E02001067,"Gorton South",688,109.0,364.45,3.609,0,0,0.00,0.00,0.00,3.46
E02001068,"Moss Side West",759,251.0,194.84,5.547,0,0,0.00,0.00,1485.98,4.25
E02001069,"Rusholme West & Moss Side East",704,105.0,327.84,5.113,0,0,0.00,1242.17,0.00,0.92
E02001070,"Rusholme East",659,89.0,787.92,4.416,0,0,0.00,1177.74,0.00,3.775676
E02001071,"Levenshulme North",604,167.0,195.30,6.399,0,0,0.00,3122.06,0.00,0.4
E02001072,"Whalley Range North",680,294.0,483.82,4.982,0,0,0.00,1496.11,0.00,3.520674
E02001073,"Chorlton North",753,294.0,623.73,30.908,4,0,0.00,10345.08,0.00,2.776083
E02001074,"Fallowfield West & Whalley Range South",718,356.0,1085.97,4.750,1,0,0.00,1335.81,0.00,1.141731
E02001075,"Levenshulme Central",577,140.0,597.28,13.478,0,0,0.00,1726.41,211.09,1.060928
E02001076,"Fallowfield Central",589,386.0,1113.98,25.505,0,0,0.00,923.02,1207.95,2.48
E02001077,"Chorlton South",746,148.0,608.55,44.080,4,0,0.00,437.37,0.00,1.217001
E02001078,"Levenshulme South & Burnage North",585,67.0,310.53,10.410,0,0,0.00,0.00,285.30,2.501871
E02001079,"Withington North & Old Moat",760,440.0,285.68,23.611,2,0,0.00,0.00,0.00,1.91
E02001080,"Ladybarn",651,292.0,261.39,9.651,3,0,0.00,5029.04,0.00,0.500016
E02001081,"Beech Road & Chorlton Meadows",753,148.0,246.70,19.125,0,0,0.00,0.00,0.00,0
E02001082,"Withington West",732,230.0,372.37,28.858,0,0,0.00,788.46,0.00,1.233768
E02001083,"West Didsbury",791,378.0,1242.45,23.595,0,0,0.00,0.00,0.00,5.069512
E02001084,"Withington East",679,297.0,433.14,28.588,0,0,0.00,0.00,0.00,1.310147
E02001085,"Burnage South",676,545.0,602.40,11.041,2,0,0.00,3358.67,0.00,0.96
E02001086,"Merseybank & Barlow Moor",832,378.0,901.15,23.676,0,0,0.00,0.00,0.00,1.34
E02001087,"Didsbury Village",735,292.0,862.90,48.345,2,0,0.00,2030.58,0.00,0.2
E02001088,"Northern Moor",842,75.0,104.42,9.351,0,0,0.00,0.00,0.00,1.529956
E02001089,"East Didsbury",780,297.0,2470.29,27.510,15,0,0.00,10466.95,0.00,1.88
E02001090,"Northenden",866,472.0,2048.68,6.349,2,0,0.00,842.14,0.00,2.023301
E02001091,"Baguley West & Brooklands",791,789.0,1041.31,12.236,2,0,0.00,2839.46,0.00,0.29
E02001092,"Baguley East & Wythenshawe Park",825,75.0,788.03,13.215,1,0,0.00,10963.09,0.00,0.65
E02001093,"Benchill North & Sharston",810,242.0,567.47,16.133,0,0,0.00,2943.92,13050.38,1.091245
E02001094,"Benchill South & Wythenshawe Central",817,167.0,1540.45,10.842,1,0,0.00,4559.45,0.00,10.701387
E02001095,"Newall Green",840,242.0,4492.12,18.143,0,0,0.00,0.00,0.00,6.000399
E02001096,"Wythenshawe East & Peel Hall",784,167.0,20079.25,7.537,1,0,0.00,0.00,471.04,1.168758
E02001097,"Woodhouse Park & Airport",824,1431.0,16626.18,17.685,0,0,0.00,0.00,3133.95,1.143868
E02001098,"Shaw & Crompton",794,130.0,117.57,11.540,0,0,0.00,0.00,0.00,2.19
E02001099,"Wood End",844,130.0,69.54,11.345,1,0,0.00,0.00,0.00,2.44
E02001100,"Clough & Shaw Side",795,462.0,842.83,12.889,2,0,0.00,0.00,0.00,18.42
E02001101,"Royton North",840,334.0,57.57,8.349,0,0,0.00,0.00,0.00,0.06
E02001102,"Royton East & Cowlishaw",855,130.0,82.13,9.519,0,0,0.00,0.00,0.00,3.47
E02001103,"Diggle",680,155.0,468.62,31.060,0,0,0.00,0.00,728.91,7.28
E02001104,"Moorside & Sholver",777,322.0,251.68,4.615,0,0,0.00,339.31,0.00,1.8
E02001105,"Royton South West",921,285.0,1716.03,12.694,3,0,0.00,0.00,0.00,0.62
E02001106,"Royton South East",902,184.0,151.18,11.919,0,0,0.00,0.00,0.00,11.55
E02001107,"Chadderton North",957,157.0,344.79,4.567,0,0,0.00,0.00,0.00,2.95
E02001108,"Derker",766,192.0,352.04,2.543,3,0,0.00,0.00,0.00,7.97
E02001109,"Waterhead",774,192.0,241.58,11.006,0,0,0.00,10958.44,0.00,3.28
E02001110,"New Delph",557,239.0,706.48,28.576,0,0,0.00,0.00,0.00,5.99
E02001111,"Oldham Town North",849,425.0,942.78,7.571,15,0,0.00,0.00,0.00,23.1
E02001112,"Middleton Junction",901,330.0,3505.32,8.560,0,0,0.00,0.00,4617.12,0.27
E02001113,"Busk",909,157.0,3926.91,9.655,2,0,0.00,9882.70,0.00,3.64
E02001114,"Chadderton Central",943,103.0,484.61,11.686,3,0,0.00,8372.09,0.00,4.43
E02001115,"Lees & Hey",671,192.0,134.59,9.582,0,0,0.00,1908.09,0.00,0
E02001116,"Salem",794,192.0,203.32,9.728,0,0,0.00,875.48,39.03,3.46
E02001117,"Greenfield & Uppermill",439,101.0,1286.58,34.456,2,0,0.00,2832.31,0.00,2.91
E02001118,"Springhead & Grasscroft",644,174.0,160.88,9.856,0,0,0.00,0.00,0.00,0.03
E02001119,"Alexandra Park",808,528.0,0.00,25.377,2,0,0.00,850.27,0.00,1.06
E02001121,"Oldham Town South",854,295.0,305.59,6.543,4,0,0.00,294.55,0.00,6.44
E02001123,"Alt",715,241.0,41.68,7.174,3,0,0.00,0.00,0.00,0.46
E02001124,"Chadderton South East",926,206.0,62.63,6.031,0,0,0.00,0.00,4660.49,2.66
E02001125,"Chadderton South West",940,187.0,2832.76,8.324,1,0,0.00,33775.42,0.00,1.09
E02001126,"Hathershaw",794,103.0,261.14,3.551,0,0,0.00,0.00,0.00,5.24
E02001127,"Lime Side & Garden Suburb",833,149.0,143.29,3.102,0,0,0.00,0.00,0.00,2.55
E02001128,"Failsworth East",903,353.0,924.00,6.806,9,0,0.00,1442.57,0.00,0.79
E02001129,"Failsworth West",811,46.0,807.06,7.828,2,0,0.00,15783.74,0.00,6.73
E02001130,"Holt Lane End & Bardsley",832,149.0,866.43,3.522,0,0,0.00,0.00,0.00,0.31
E02001131,"Failsworth South",741,130.0,0.00,3.665,0,0,0.00,0.00,0.00,0.07
E02001132,"Littleborough North & Calderbook",650,126.0,156.77,23.529,1,0,0.00,2146.54,0.00,2.79
E02001133,"Littleborough West & Wardle",658,186.0,325.82,13.628,0,0,0.00,0.00,0.00,0.96
E02001134,"Littleborough South & Smithy Bridge",842,326.0,1124.54,13.889,0,0,0.00,1144.92,0.00,10.44
E02001135,"Hurstead & Smallbridge",743,326.0,207.49,9.618,0,0,0.00,363.82,0.00,0.27
E02001136,"Healey",772,129.0,338.19,17.021,0,0,0.00,0.00,0.00,0.51
E02001137,"Hooley Bridge & Norden West",751,695.0,567.66,13.316,0,0,0.00,0.00,0.00,12.36
E02001138,"Norden East & Bagslate Moor",741,333.0,303.98,15.056,0,0,0.00,1039.20,0.00,0.4
E02001139,"Wardleworth & Newbold Brow",808,269.0,476.61,14.498,0,0,0.00,0.00,0.00,4.07
E02001140,"Spotland Bridge",855,473.0,196.38,12.883,0,0,0.00,250.64,0.00,6.68
E02001141,"Central Rochdale & Mandale Park",895,530.0,3772.03,63.435,17,0,0.00,10147.19,0.00,5.7
E02001142,"Springfield Park",849,296.0,374.72,9.558,0,0,0.00,0.00,0.00,0.61
E02001143,"Kingsway",934,344.0,1206.32,12.472,1,0,1009.85,7080.64,0.00,0.49
E02001144,"Milnrow West",975,140.0,374.39,8.100,0,0,55342.13,874.88,0.00,1.84
E02001145,"Milnrow East & Newhey",953,197.0,243.24,8.548,0,0,0.00,0.00,0.00,0.45
E02001146,"Deeplish",912,530.0,1576.52,25.309,6,0,0.00,0.00,0.00,4.67
E02001147,"Balderstone & Kirkholt",925,474.0,378.65,13.964,0,0,0.00,0.00,0.00,8.29
E02001148,"Castleton & Trub",912,377.0,2465.14,21.425,2,0,0.00,164.03,3474.67,18.91
E02001149,"Heywood Town",877,92.0,1007.50,20.897,0,0,56116.07,8940.22,17010.68,5.91
E02001150,"Heywood Heap Bridge & Darnhill",837,362.0,1342.32,10.705,0,0,770130.64,278.05,1917.22,1.3
E02001151,"Heywood Hopwood & Siddal Moor",981,469.0,1821.19,13.009,2,0,75120.84,322.96,5721.45,1.65
E02001152,"North Middleton & Stakehill",943,173.0,1809.29,20.072,0,0,0.00,1294.10,0.00,2.43
E02001153,"Langley & Wood Side",897,265.0,1188.63,24.318,3,0,0.00,0.00,0.00,2.61
E02001154,"Middleton East",889,173.0,431.92,12.819,0,0,0.00,0.00,0.00,4.24
E02001155,"Middleton Town & Rhodes",893,173.0,3237.40,29.404,5,0,0.00,11076.50,0.00,3.51
E02001156,"Alkrington",948,229.0,721.63,11.540,0,0,0.00,0.00,0.00,0
E02001157,"Little Hulton North",800,206.0,259.39,22.181,0,0,0.00,0.00,0.00,4.92
E02001158,"Walkden North West",772,206.0,61.43,19.259,3,0,0.00,16965.03,0.00,0.7
E02001159,"Walkden North East",843,312.0,106.08,25.031,0,0,0.00,0.00,0.00,7.65
E02001160,"Little Hulton South",806,287.0,12.44,21.511,0,0,0.00,0.00,0.00,1.03
E02001161,"Clifton",982,97.0,1098.28,9.628,2,0,0.00,394.59,0.00,3.16
E02001162,"Swinton Newtown",928,97.0,346.53,10.686,0,0,0.00,0.00,0.00,0
E02001163,"Walkden South",935,303.0,444.30,39.085,4,0,0.00,0.00,0.00,3.84
E02001164,"Clifton Green & Pendlebury East",891,164.0,1177.87,10.870,0,0,0.00,0.00,0.00,12.85
E02001165,"Swinton West",899,303.0,625.10,45.714,0,0,0.00,0.00,0.00,1.85
E02001166,"Broughton Park",819,137.0,152.87,8.376,0,0,0.00,0.00,0.00,1.63
E02001167,"Kersal Dale",782,181.0,238.43,8.593,0,0,0.00,0.00,0.00,0.72
E02001168,"Swinton Worsley Road",886,478.0,1062.29,20.280,7,0,0.00,6351.46,0.00,0.39
E02001169,"Ellenbrook & Boothstown",918,462.0,1563.17,41.627,0,0,0.00,0.00,0.00,1.86
E02001170,"Worsley",938,478.0,222.06,34.658,1,0,0.00,0.00,0.00,0.9
E02001171,"Swinton South East & Pendlebury West",887,164.0,83.52,6.489,0,0,0.00,0.00,0.00,0.03
E02001172,"Higher Broughton",794,137.0,1090.16,19.331,5,0,0.00,866.77,0.00,0.9
E02001173,"Cromwell Road & Broad Street",802,164.0,2042.65,8.993,2,0,0.00,10427.43,0.00,16.58
E02001174,"Lightoaks",857,355.0,320.10,3.589,0,0,0.00,3745.55,0.00,0.03
E02001175,"Winton & Westwood",982,190.0,321.01,8.036,1,0,0.00,2291.15,0.00,1.1
E02001176,"Eccles",927,257.0,1290.89,17.765,3,0,0.00,1740.62,28519.79,2.84
E02001177,"Weaste & Seedley",904,466.0,4177.54,5.024,9,0,0.00,0.00,0.00,2
E02001178,"Salford Central & University",804,503.0,7289.81,8.934,22,0,0.00,0.00,9684.67,35.4
E02001179,"Langworthy Buile Hill",829,115.0,224.80,4.721,0,0,0.00,0.00,0.00,2.54
E02001180,"Pendleton",871,115.0,2582.63,3.706,3,0,0.00,3263.78,0.00,57.47
E02001181,"Peel Green",973,190.0,481.01,7.682,0,0,0.00,3378.77,0.00,0.01
E02001182,"Barton upon Irwell",874,190.0,1101.68,16.375,4,0,0.00,5529.08,0.00,0.94
E02001183,"Patricroft",946,190.0,1676.71,9.501,0,0,0.00,2288.12,0.00,3.58
E02001184,"Ordsall & Salford Quays",881,366.0,17713.16,0.025,23,0,0.00,8442.23,32630.09,40.82
E02001185,"Higher Irlam",801,247.0,1212.33,24.715,0,0,0.00,0.00,25973.39,1.16
E02001186,"Lower Irlam & Cadishead",767,605.0,1305.03,35.455,5,0,0.00,10959.07,1889.20,7.95
E02001187,"Reddish Vale View",766,57.0,51.45,7.220,0,0,0.00,0.00,0.00,0.3
E02001188,"North Reddish",676,372.0,203.91,10.798,0,0,0.00,0.00,0.00,0
E02001189,"Central Reddish",698,305.0,1420.27,13.717,0,0,0.00,5946.53,0.00,3.15
E02001190,"Brinnington",808,57.0,187.34,7.406,0,0,0.00,0.00,0.00,0
E02001191,"Woodley",686,416.0,41.05,19.577,0,0,0.00,0.00,0.00,2.18
E02001192,"Heaton Chapel & Shaw Road",700,315.0,779.05,22.331,0,0,0.00,1446.98,1854.83,0
E02001193,"South Reddish & Heaton Norris",783,414.0,1397.05,30.465,12,0,0.00,0.00,3235.50,1.19
E02001194,"Heaton Moor",727,248.0,524.71,19.939,0,0,0.00,81.24,0.00,0
E02001195,"Bredbury",808,280.0,699.58,50.226,1,0,0.00,6264.96,0.00,0
E02001196,"Romiley & Compstall",550,416.0,574.92,28.725,0,0,0.00,0.00,0.00,3.33
E02001197,"Norris Bank",824,555.0,2670.83,35.569,0,0,0.00,0.00,0.00,0
E02001198,"Bredbury Green",710,280.0,163.89,25.691,0,0,0.00,1456.58,0.00,1.5
E02001199,"Heaton Mersey",753,315.0,203.98,24.984,0,0,0.00,0.00,0.00,0.31
E02001200,"Central Stockport",791,43382.0,9815.71,21.307,12,0,0.00,18332.59,0.00,4.73
E02001201,"Woodbank Park",756,214.0,820.50,6.600,0,0,0.00,0.00,0.00,5.48
E02001202,"Edgeley",737,43760.0,3672.92,66.138,0,0,0.00,0.00,0.00,2.78
E02001203,"Marple Bridge & Mellor",401,631.0,757.28,25.746,0,0,0.00,0.00,0.00,0.35
E02001204,"Cheadle Heath",799,43235.0,1819.23,14.083,1,0,0.00,7611.31,7699.74,0.89
E02001205,"Heaviley",766,214.0,3958.91,14.898,1,0,0.00,2360.49,0.00,0.85
E02001206,"Marple & Rose Hill",456,280.0,1216.17,29.545,0,0,0.00,8599.23,0.00,0
E02001207,"Offerton East & Bosden Farm",561,412.0,389.68,17.669,0,0,0.00,0.00,0.00,0
E02001208,"Cheadle East",830,43235.0,2789.19,33.720,0,0,0.00,0.00,24472.06,0.85
E02001209,"Davenport",677,43384.0,453.33,14.323,0,0,0.00,0.00,0.00,6.75
E02001210,"Offerton West",619,105.0,222.57,16.956,0,0,0.00,302.29,0.00,0.59
E02001211,"Gatley North",822,539.0,281.31,27.396,0,0,0.00,0.00,0.00,0.34
E02001212,"Adswood",672,43292.0,1373.96,10.742,0,0,0.00,0.00,12812.04,0.97
E02001213,"Woodsmoor & Mile End",600,43275.0,1376.51,26.019,0,0,0.00,8302.70,0.00,0.07
E02001214,"Gatley South & Cheadle West",842,372.0,656.36,74.945,0,0,0.00,0.00,0.00,0.21
E02001215,"Marple & Hawk Green",413,600.0,947.51,43.283,0,0,0.00,0.00,0.00,0.73
E02001216,"Cheadle Hulme Orrishmere",718,372.0,1960.05,46.255,0,0,0.00,5594.67,0.00,0.66
E02001217,"Hazel Grove North",526,940.0,2010.44,56.814,0,0,0.00,4845.87,0.00,0.68
E02001218,"Bramhall North West",619,679.0,65.79,29.028,0,0,0.00,0.00,0.00,9.33
E02001219,"Hazel Grove West",569,307.0,401.08,25.098,0,0,0.00,0.00,0.00,0
E02001220,"Cheadle Hulme West",681,372.0,1596.79,22.542,0,0,0.00,6996.33,0.00,0
E02001221,"Hazel Grove East & South",590,307.0,585.66,24.928,0,0,0.00,0.00,0.00,0.2
E02001222,"Heald Green West",728,372.0,3292.50,23.713,1,0,0.00,710.52,0.00,0
E02001223,"Bramhall North East",573,307.0,526.39,31.881,0,0,0.00,0.00,0.00,0
E02001224,"High Lane",508,731.0,482.32,22.221,0,0,0.00,0.00,0.00,0
E02001225,"Cheadle Hulme South East",691,372.0,1240.46,32.496,0,0,0.00,0.00,11132.69,0
E02001226,"Heald Green East",719,372.0,354.69,20.639,0,0,0.00,0.00,0.00,0
E02001227,"Bramhall West",664,679.0,193.88,22.510,0,0,0.00,0.00,0.00,0.14
E02001228,"Bramhall South & Woodford",707,451.0,1454.32,74.315,2,0,0.00,0.00,2633.86,0
E02001229,"Mossley",491,229.0,389.20,23.193,0,0,0.00,1051.76,0.00,5.78
E02001230,"Ashton North",656,87.0,184.51,3.735,0,0,0.00,0.00,0.00,1.23
E02001231,"Carrbrook & Micklehurst",431,174.0,272.60,13.906,0,0,0.00,0.00,0.00,1.91
E02001232,"Hurst Cross",663,55.0,17.81,5.115,0,0,0.00,0.00,0.00,1.1
E02001233,"Ashton Waterloo",747,32.0,350.40,5.836,0,0,0.00,0.00,0.00,0
E02001234,"Smallshaw",689,87.0,111.63,4.863,1,0,0.00,0.00,0.00,0.4
E02001235,"Ashton East",741,193.0,850.11,5.835,0,0,0.00,0.00,0.00,0.07
E02001236,"Stalybridge North",648,138.0,421.99,12.849,3,0,0.00,0.00,0.00,4.07
E02001237,"Stalybridge East & Swineshaw",520,138.0,321.60,13.164,0,0,0.00,0.00,0.00,2.49
E02001238,"Droylsden East",769,388.0,426.22,18.007,0,0,0.00,0.00,0.00,0.76
E02001239,"Droylsden Central",733,86.0,689.73,15.125,2,0,0.00,3664.71,0.00,1.24
E02001240,"Droylsden West",670,154.0,17.14,9.660,0,0,0.00,0.00,0.00,0.02
E02001241,"Ashton Central",860,395.0,9542.74,31.075,9,0,0.00,26041.35,2426.68,1.76
E02001242,"Audenshaw",845,220.0,279.36,6.679,1,0,0.00,0.00,0.00,8.08
E02001243,"Stalybridge South",586,323.0,1212.67,26.354,2,0,0.00,8024.52,0.00,1.9
E02001244,"Dukinfield East & Hough Hill",677,187.0,621.20,7.330,0,0,0.00,0.00,0.00,0.21
E02001245,"Dukinfield West",727,240.0,456.39,14.788,3,0,0.00,0.00,0.00,0.27
E02001246,"Newtonmoor",673,49.0,0.00,7.408,0,0,0.00,0.00,0.00,0
E02001247,"Guide Bridge",776,270.0,728.81,9.623,0,0,0.00,0.00,0.00,0
E02001248,"Hyde North",765,136.0,355.50,15.516,0,0,0.00,0.00,1090.04,5.866
E02001249,"Denton North",856,134.0,2357.16,17.582,3,0,0.00,9236.43,0.00,4.96
E02001250,"Godley",822,136.0,528.23,8.822,0,0,0.00,0.00,0.00,5.43
E02001251,"Mottram",777,474.0,149.95,10.659,0,0,0.00,0.00,0.00,0.29
E02001252,"Dane Bank",848,191.0,504.48,7.947,0,0,0.00,0.00,0.00,0
E02001253,"Denton West",800,134.0,3619.51,7.041,0,0,0.00,7415.82,0.00,0.1
E02001254,"Denton East",793,280.0,288.90,8.369,0,0,0.00,0.00,0.00,0.45
E02001255,"Hattersley",754,136.0,716.99,12.973,0,0,0.00,8731.73,0.00,4.54
E02001256,"Hyde South",784,345.0,2299.47,36.000,1,0,0.00,18156.47,0.00,0.47
E02001257,"Denton South",724,134.0,143.16,21.334,0,0,0.00,0.00,0.00,0.72
E02001258,"Cheetham Fold & Gee Cross",691,136.0,284.16,9.807,0,0,0.00,0.00,0.00,0.46
E02001259,"Old Trafford",705,189.0,3444.95,13.896,0,0,0.00,0.00,497.96,8.25
E02001260,"Trafford Park West & Kingsway Park",923,295.0,23171.21,28.131,25,0,0.00,10060.01,0.00,0
E02001261,"Gorse Hill",798,341.0,6751.86,16.616,3,0,0.00,18266.48,20717.22,3.47
E02001262,"Firswood",723,259.0,2794.35,7.594,0,0,0.00,0.00,0.00,0
E02001263,"Davyhulme",801,213.0,2119.51,27.772,9,0,0.00,1956.93,0.00,0
E02001264,"Trafford Park East & Sevenways",866,554.0,7167.82,14.028,0,0,0.00,0.00,198637.32,0.78
E02001265,"Flixton & Moorside",749,213.0,455.65,23.822,0,0,0.00,0.00,0.00,0
