MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02002183,"Addingham & Ilkley Moor",149,509.0,1239.51,89.716,0,0.00
E02002184,"Ilkley & Ben Rhydding",169,327.0,2081.50,76.757,4,0.00
E02002185,"Burley-in-Wharfedale",187,449.0,531.43,30.157,0,0.00
E02002186,"Steeton & Silsden",166,228.0,3276.17,53.028,2,0.00
E02002187,"Menston & Burley Moor",188,327.0,722.58,38.754,0,0.00
E02002188,"Riddlesden & East Morton",183,449.0,910.80,27.810,0,0.00
E02002189,"Keighley Utley",172,313.0,43.04,16.893,0,0.00
E02002190,"Keighley Central & East",219,550.0,3895.50,31.551,3,0.00
E02002191,"Keighley Oakworth Road & West Lane",165,414.0,289.89,12.150,0,0.00
E02002192,"Crossflatts & Eldwick",199,257.0,1438.81,28.895,0,0.00
E02002193,"Keighley South",164,186.0,245.04,4.688,0,0.00
E02002194,"Keighley Exley Head",159,186.0,246.86,10.324,2,0.00
E02002195,"Baildon North",205,361.0,584.20,23.214,1,0.00
E02002196,"Oakworth & Laycock",170,329.0,102.06,17.119,1,0.00
E02002197,"Bingley Town",237,221.0,2150.54,41.913,3,0.00
E02002198,"Baildon South",224,121.0,1004.67,27.388,0,0.00
E02002199,"Thackley & Esholt",274,1244.0,1269.36,19.499,1,0.00
E02002200,"Saltaire & Baildon West",246,420.0,455.06,19.628,0,0.00
E02002201,"Idle",294,944.0,579.19,32.175,1,0.00
E02002202,"Shipley Town",269,284.0,3050.44,36.460,2,0.00
E02002203,"Windhill",293,1075.0,167.59,10.932,0,0.00
E02002204,"Cottingley",222,354.0,1846.45,28.751,0,0.00
E02002205,"Haworth & Oxenhope",190,186.0,1319.44,37.022,1,0.00
E02002206,"Wrose & Bolton Woods",323,1075.0,482.27,7.690,0,0.00
E02002207,"Frizinghall & Heaton Grove",326,239.0,392.63,8.863,0,0.00
E02002208,"Eccleshill",332,971.0,1017.06,14.125,0,0.00
E02002209,"Ravenscliffe",304,971.0,1003.21,8.714,0,0.00
E02002210,"Bolton Road & Kings Road",388,174.0,312.16,4.569,0,0.00
E02002211,"Heaton Highgate",332,163.0,210.99,10.601,0,0.00
E02002212,"Chellow Heights",297,163.0,808.81,9.216,0,0.00
E02002213,"Cullingworth & Denholme",206,497.0,850.91,28.809,0,0.00
E02002214,"Haigh Fold",358,76.0,273.10,4.686,0,0.00
E02002215,"Toller Lane & Infirmary",378,108.0,913.55,10.317,1,0.00
E02002216,"Manningham & Lister Park",373,339.0,238.94,6.325,2,0.00
E02002217,"Undercliffe",400,174.0,442.12,3.085,0,0.00
E02002218,"Allerton",302,55.0,315.06,21.766,0,0.00
E02002219,"Girlington",407,244.0,275.10,2.525,0,0.00
E02002220,"Thornbury",437,130.0,1480.97,0.233,3,0.00
E02002221,"Central Bradford & Barkerend West",502,1738.0,5151.66,23.575,8,0.00
E02002222,"Fairweather Green",350,249.0,306.77,13.830,0,0.00
E02002223,"Brown Royd",430,176.0,1761.98,4.234,2,0.00
E02002224,"Barkerend East",467,209.0,438.85,0.220,0,0.00
E02002225,"Thornton",272,249.0,715.59,29.622,0,0.00
E02002226,"Shearbridge & University",552,226.0,2234.48,5.323,1,0.00
E02002227,"Broomfields & East Bowling",691,303.0,746.58,7.509,0,0.00
E02002228,"Laisterdyke & Bowling",569,209.0,938.32,10.640,1,0.00
E02002229,"Clayton",401,200.0,633.55,9.713,0,0.00
E02002230,"Holme Top",675,518.0,1704.27,17.055,0,0.00
E02002231,"Scholemoor",492,304.0,580.00,9.772,7,0.00
E02002232,"Great Horton & Brackenhill",608,209.0,72.22,3.161,2,0.00
E02002233,"Canterbury",717,133.0,237.81,2.519,0,0.00
E02002234,"Holme Wood",605,155.0,227.91,9.906,0,0.00
E02002235,"Bowling Park",801,205.0,315.21,3.963,1,0.00
E02002236,"Wibsey St Enoch's",654,126.0,240.05,7.771,1,0.00
E02002237,"Horton Bank",532,159.0,168.65,6.909,0,0.00
E02002238,"Bankfoot",769,126.0,422.83,8.313,2,0.00
E02002239,"Bierley & Tong",733,316.0,2088.10,13.870,2,92994.58
E02002240,"Queensbury",357,434.0,553.28,39.608,0,0.00
E02002241,"Buttershaw",631,132.0,408.36,22.130,2,0.00
E02002242,"Low Moor",768,337.0,1044.20,14.193,3,0.00
E02002243,"Wyke",808,132.0,535.83,15.368,1,0.00
