MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres,supermarket,warehouse,brownfield
E02005597,"Costessey & Queens Hills",0,288.0,2636.67,35.425,2,0.00,12469.70,0.00,0
E02005598,"Cringleford",0,482.0,11516.75,45.238,3,0.00,0.00,0.00,0
E02005599,"Hethersett",0,265.0,1915.09,20.158,0,0.00,0.00,0.00,0
E02005600,"Hingham",0,355.0,667.01,27.041,0,0.00,0.00,0.00,0
E02005601,"Wymondham West",0,320.0,384.91,41.194,0,0.00,0.00,0.00,0
E02005602,"Trowse",0,581.0,4358.82,56.303,0,0.00,9658.49,0.00,0
E02005603,"Wymondham East & Spooner Row",0,139.0,2417.82,43.136,1,0.00,10777.13,7063.47,0
E02005604,"Loddon",0,325.0,1183.76,43.720,2,0.00,0.00,0.00,0
E02005605,"Mulbarton",0,645.0,1335.82,53.670,1,0.00,724.04,0.00,0
E02005606,"Thurlton",0,724.0,568.59,25.005,0,0.00,0.00,0.00,0
E02005607,"Long Stratton",0,331.0,855.82,55.730,0,0.00,1249.23,3081.76,0
E02005608,"Hempnall",0,239.0,1293.09,29.926,0,0.00,0.00,0.00,0
E02005609,"Harleston & Pulham",0,248.0,802.83,22.905,1,0.00,1665.18,2504.38,0
E02005610,"Scole",0,391.0,2077.81,27.842,2,0.00,0.00,0.00,0
E02005611,"Diss & Roydon",0,271.0,6075.62,40.203,0,0.00,12990.18,0.00,0
