MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02006439,"Farnham Weybourne & Badshot Lea",0,815.0,1637.39,22.038,0,0.00
E02006440,"Farnham Upper Hale",0,815.0,188.94,24.484,1,0.00
E02006441,"Farnham Town",0,815.0,3325.80,113.863,5,0.00
E02006442,"Farnham Moor Park & Bourne",0,815.0,953.06,40.474,0,0.00
E02006443,"Farncombe",0,246.0,543.50,23.607,2,0.00
E02006444,"Farnham Shortheath",0,815.0,66.27,25.555,0,0.00
E02006445,"Godalming North",0,504.0,1973.32,96.782,9,0.00
E02006446,"Blackheath",0,858.0,1754.40,45.679,0,0.00
E02006447,"Farnham Wrecclesham",0,815.0,61.73,38.706,0,0.00
E02006448,"Godalming South",0,246.0,952.67,21.983,1,0.00
E02006449,"Elstead & Milford",0,610.0,1069.13,42.760,0,0.00
E02006450,"Wheelerstreet",0,1118.0,1431.79,61.551,0,0.00
E02006451,"Cranleigh",0,403.0,2438.24,79.930,2,0.00
E02006453,"Ewhurst & Chiddingfold",0,1363.0,1402.91,64.059,0,0.00
E02006454,"Haslemere East",0,293.0,1046.92,43.131,1,0.00
E02006455,"Haslemere West",0,293.0,1195.16,54.131,2,0.00
E02006839,"Hindhead",0,897.0,1573.70,67.419,1,0.00
