MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02005940,"Wolvercote & Cutteslowe",0,489.0,2662.63,31.324,2,0.00
E02005941,"Summertown",0,489.0,417.03,36.044,4,0.00
E02005942,"North Central Oxford",0,489.0,1608.07,22.313,7,0.00
E02005943,"Marston",0,736.0,1644.48,16.979,0,0.00
E02005944,"Barton",0,247.0,409.58,16.647,0,0.00
E02005945,"Headington",0,247.0,4202.34,38.307,6,0.00
E02005946,"Risinghurst & Sandhills",0,247.0,768.78,19.674,1,0.00
E02005947,"Oxford Central",0,1010.0,2745.82,123.162,11,0.00
E02005948,"Osney",0,675.0,3866.33,34.385,5,0.00
E02005949,"Churchill",0,247.0,2231.70,14.944,0,0.00
E02005950,"East Central Oxford",0,898.0,808.86,12.135,4,0.00
E02005951,"Grandpont & New Hinksey",0,651.0,1672.90,7.156,1,0.00
E02005952,"Cowley North",0,825.0,5442.61,18.880,2,0.00
E02005953,"Iffley Fields",0,651.0,569.58,4.409,1,0.00
E02005954,"Cowley South & Iffley",0,465.0,1828.01,10.858,0,0.00
E02005955,"Littlemore & Rose Hill",0,913.0,3812.00,43.863,11,0.00
E02005956,"Blackbird Leys",0,465.0,2413.01,12.078,3,0.00
E02005957,"Greater Leys",0,465.0,858.54,14.753,1,0.00
