MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02001287,"Standish North",803,159.0,1220.61,19.386,0,0,0.00,1561.60,0.00,0.18
E02001288,"Standish South",762,216.0,853.02,30.098,0,0,0.00,670.49,0.00,5.947181
E02001289,"Shevington",794,159.0,359.75,26.339,0,0,0.00,0.00,0.00,0
E02001290,"Aspull & Red Rock",728,365.0,1181.68,13.207,0,0,0.00,445.95,0.00,1.12212
E02001291,"Beech Hill",689,159.0,113.90,22.729,0,0,0.00,0.00,0.00,4.452977
E02001292,"Wigan Marylebone & Bottling Wood",687,216.0,1316.25,9.845,6,0,0.00,8821.30,0.00,0.385459
E02001293,"New Springs",676,206.0,260.72,12.901,0,0,0.00,0.00,0.00,0.182668
E02001294,"Wigan Central",653,653.0,3615.11,68.050,3,0,0.00,0.00,0.00,7.003285
E02001295,"Wigan East",675,206.0,928.08,9.521,0,0,0.00,1485.96,157.92,1.417686
E02001296,"Laithwaite & Marsh Green",764,287.0,5051.30,16.848,1,0,0.00,4373.93,38294.93,0.148535
E02001297,"Pemberton North",823,287.0,936.12,11.565,0,0,0.00,0.00,0.00,2.019037
E02001298,"Ince-in-Makerfield",680,282.0,723.89,19.240,0,0,0.00,7251.96,0.00,50.126935
E02001299,"Hindley West",659,149.0,725.92,21.644,2,0,0.00,5908.37,0.00,14.645864
E02001300,"Pemberton South",811,128.0,1031.93,18.290,0,0,0.00,1638.36,0.00,0.755373
E02001301,"Wigan South",758,420.0,4587.83,27.248,3,0,0.00,12117.59,0.00,53.32759
E02001302,"Hindley East",630,149.0,94.26,13.558,1,0,0.00,0.00,0.00,109.399757
E02001303,"Atherton North",778,149.0,300.15,29.208,0,0,0.00,0.00,0.00,0.597087
E02001304,"Orrell & Longshaw",801,371.0,1635.35,24.664,0,0,0.00,517.40,0.00,0.631045
E02001305,"Hindley Green",679,297.0,163.98,13.532,0,0,0.00,1668.53,0.00,0.282002
E02001306,"Worsley Mesnes & Hawkley",814,76.0,1278.90,9.379,0,0,0.00,0.00,0.00,0
E02001307,"Winstanley",785,288.0,464.54,16.866,0,0,0.00,9035.20,0.00,12.21
E02001308,"Atherton South East & Tyldesley West",765,149.0,477.02,22.187,0,0,0.00,1746.65,0.00,0.569967
E02001309,"Atherton South West",787,297.0,882.37,35.675,1,0,0.00,3793.34,0.00,4.023116
E02001310,"Platt Bridge & Spring View",642,225.0,119.50,20.480,0,0,0.00,547.43,1137.63,2.393012
E02001311,"Tyldesley North",770,81.0,149.43,30.530,0,0,0.00,2048.08,0.00,0.15554
E02001312,"Abram & Bickershaw",698,655.0,303.72,13.916,0,0,0.00,0.00,0.00,2.255111
E02001313,"Leigh North",734,229.0,1422.79,12.135,2,0,0.00,12705.62,0.00,22.809858
E02001314,"Tyldesley South",797,81.0,101.97,13.346,0,0,0.00,0.00,0.00,0.505684
E02001315,"Astley",875,778.0,214.34,28.977,1,0,0.00,391.00,4136.21,8.32878
E02001316,"Leigh Central",752,148.0,3659.29,17.754,20,0,0.00,23555.49,0.00,2.598215
E02001317,"Leigh East & Higher Folds",756,229.0,663.30,14.275,0,0,0.00,1264.66,0.00,1.111431
E02001318,"Ashton-in-Makerfield North",806,84.0,395.44,16.540,0,0,0.00,1035.57,31860.39,0.931224
E02001319,"Leigh West",751,297.0,545.64,13.922,0,0,0.00,0.00,0.00,2.846014
E02001320,"Leigh South East",838,229.0,130.86,12.066,0,0,0.00,0.00,4407.11,0.15
E02001321,"Ashton-in-Makerfield East",806,442.0,223.30,15.466,0,0,0.00,0.00,163.31,0.845712
E02001322,"Ashton-in-Makerfield West",834,84.0,603.19,15.966,0,0,0.00,1547.27,0.00,0.750923
E02001323,"Leigh South",808,148.0,1307.77,18.623,1,0,0.00,5243.21,0.00,11.527416
E02001324,"Golborne",835,358.0,730.55,28.393,2,0,0.00,9349.34,0.00,0.289811
E02001325,"Lowton",830,447.0,7.64,30.988,0,0,0.00,0.00,0.00,0
E02001326,"Lowton Common",849,506.0,596.18,24.495,0,0,0.00,134.25,0.00,45.293184
