MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02003367,"Chieveley",0,1220.0,1640.26,43.644,2,0,0.00,0.00,0.00,10.52
E02003368,"Lambourn & Great Shefford",0,632.0,2194.54,31.905,7,0,0.00,328.57,6294.53,0.14
E02003369,"Streatley & Pangbourne",0,742.0,2191.77,72.064,2,0,0.00,0.00,0.00,0.13
E02003370,"Purley on Thames",0,557.0,249.56,23.001,0,0,0.00,194.13,0.00,1.47
E02003371,"Westwood",0,245.0,80.98,20.931,0,0,0.00,421.48,0.00,0
E02003372,"Calcot North & Little Heath",0,401.0,1772.61,29.961,3,0,0.00,12164.31,0.00,0
E02003373,"Hermitage & Cold Ash",0,721.0,1052.70,56.484,0,0,0.00,0.00,0.00,0
E02003374,"Calcot South",0,401.0,393.92,19.725,0,0,0.00,2678.20,0.00,0.63
E02003375,"Theale & Beenham",0,430.0,2542.68,41.932,1,0,0.00,623.40,24076.71,0.24
E02003376,"Hungerford",0,159.0,909.86,38.658,9,0,0.00,2170.94,0.00,0.74
E02003377,"Thatcham South East & Bradfield",0,1837.0,8804.67,114.639,2,0,0.00,0.00,61373.79,8.14
E02003378,"Newbury North West",0,694.0,2580.91,24.491,4,0,0.00,5291.15,0.00,0.58
E02003379,"Newbury Clay Hill",0,569.0,990.33,15.969,1,0,0.00,0.00,0.00,1.55
E02003380,"Thatcham West",0,271.0,1017.40,22.610,0,0,0.00,0.00,0.00,1.09
E02003381,"Burghfield Common",0,586.0,1095.21,24.467,4,0,0.00,393.54,0.00,0.47
E02003382,"Thatcham Town",0,271.0,1034.46,27.225,1,0,0.00,3996.00,0.00,2.32
E02003383,"Thatcham North East",0,271.0,721.97,20.180,0,0,0.00,0.00,0.00,0
E02003384,"Kintbury & Boxford",0,853.0,318.67,45.961,0,0,0.00,0.00,0.00,0.13
E02003385,"Newbury Central & Greenham",0,982.0,7638.57,104.710,16,0,0.00,25715.38,4313.42,19.2
E02003386,"Newbury South West",0,556.0,762.73,20.602,14,0,0.00,0.00,1483.32,0.06
E02003387,"Newbury Wash Common",0,694.0,539.42,21.253,1,0,0.00,0.00,877.93,0.34
E02003388,"Mortimer & Aldermaston Wharf",0,586.0,1656.86,48.394,0,0,0.00,0.00,0.00,0.77
