MSOA,Name,index-of-transport-accessibility,chargepoints,ulev,evhs,estimated-capacity
E02005993,"Chipping Norton",0,3,260.0,39.832,923.12
E02005994,"Kingham",0,3,1561.0,41.080,2207.37
E02005995,"Chadlington & Wychwoods",0,0,439.0,30.224,346.91
E02005996,"Woodstock",0,2,1587.0,82.275,1555.06
E02005997,"Charlbury & North Leigh",0,0,575.0,30.027,537.05
E02005998,"Hanborough & Cassington",0,3,575.0,48.378,826.53
E02005999,"Leafield",0,1,901.0,43.323,1616.62
E02006000,"Witney East",0,0,462.0,25.963,626.18
E02006001,"Witney West",0,0,462.0,18.423,854.29
E02006002,"Witney Central",0,0,462.0,67.822,5617.88
E02006003,"Eynsham & Stanton Harcourt",0,0,462.0,39.231,2479.13
E02006004,"Burford & Brize Norton",0,0,1222.0,41.425,3280.14
E02006005,"Carterton North",0,0,179.0,28.112,721.13
E02006006,"Carterton South",0,0,179.0,32.339,2288.75
E02006007,"Bampton",0,0,699.0,36.215,959.84
