MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02002796,"Allestree North",0,329.0,360.46,28.370,0,0.00
E02002797,"Allestree South",0,329.0,2613.58,36.440,1,0.00
E02002798,"Oakwood",0,1732.0,552.30,26.690,1,0.00
E02002799,"Breadsall Hilltop",0,1732.0,4410.29,16.401,6,0.00
E02002800,"Darley Abbey",0,2161.0,1560.96,31.306,0,0.00
E02002801,"Chaddesden North",0,1732.0,436.38,13.854,0,0.00
E02002802,"Chaddesden West",0,1832.0,1876.69,18.065,1,0.00
E02002803,"Little Chester",0,2161.0,3548.21,8.067,0,0.00
E02002804,"Mackworth",0,329.0,315.95,37.113,0,0.00
E02002805,"Spondon North",0,1732.0,169.11,12.225,0,0.00
E02002806,"New Zealand",0,429.0,813.02,17.618,0,0.00
E02002807,"Chaddesden Park",0,1732.0,3112.10,17.929,0,0.00
E02002808,"Cathedral Quarter & California",0,614.0,5712.63,33.876,36,0.00
E02002809,"Spondon South",0,2206.0,5485.50,18.053,0,0.00
E02002810,"Mickleover North",0,329.0,535.18,14.458,0,0.00
E02002811,"New Normanton",0,614.0,1437.86,16.066,2,0.00
E02002812,"Littleover East",0,514.0,6229.05,25.968,7,0.00
E02002813,"Rose Hill & Castleward",0,2957.0,3411.74,79.285,4,87.43
E02002814,"Mickleover South",0,290.0,900.83,17.697,0,0.00
E02002815,"Normanton North & Peartree",0,290.0,272.35,12.644,0,0.00
E02002816,"Littleover West & Heatherton",0,821.0,1180.17,29.472,3,0.00
E02002817,"Normanton West",0,290.0,441.99,21.304,0,0.00
E02002818,"Normanton South",0,290.0,1811.60,15.557,0,0.00
E02002819,"Wilmorton & Alvaston Village",0,2039.0,11188.37,14.630,12,0.00
E02002820,"Alvaston & Crewton",0,2039.0,1166.45,12.321,2,0.00
E02002821,"Allenton & Osmaston",0,207.0,5759.67,13.962,0,0.00
E02002822,"Sunny Hill",0,290.0,188.64,23.739,0,0.00
E02002823,"Boulton",0,207.0,953.82,9.373,0,0.00
E02002824,"Sinfin",0,307.0,8897.36,12.859,1,0.00
E02002825,"Chellaston West & Shelton Lock",0,603.0,752.26,29.920,1,0.00
E02002826,"Chellaston East",0,396.0,250.39,42.687,0,0.00
