MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02005377,"Markfield & Thornton",0,789.0,1562.97,32.401,0,0.00
E02005378,"Groby East",0,398.0,509.46,3.018,0,0.00
E02005379,"Groby West & Ratby",0,353.0,473.57,5.225,0,0.00
E02005380,"Market Bosworth",0,758.0,3569.46,53.607,0,0.00
E02005381,"Desford & Newbold Verdon",0,292.0,2777.00,25.604,0,0.00
E02005382,"Earl Shilton",0,629.0,653.21,38.287,0,0.00
E02005383,"Barwell",0,292.0,822.37,21.979,0,0.00
E02005384,"Stoke Golding",0,999.0,2262.02,39.261,23,0.00
E02005385,"Hinckley East",0,592.0,1301.02,23.349,0,0.00
E02005386,"Hinckley Central",0,1469.0,2755.29,122.086,12,0.00
E02005387,"Hinckley West",0,300.0,2399.95,34.398,1,33144.45
E02005388,"Hinckley Clarendon Park",0,300.0,2705.14,23.232,2,0.00
E02005389,"Burbage St Catherines",0,300.0,355.31,20.891,0,0.00
E02005390,"Burbage Sketchley & Stretton",0,300.0,2270.55,42.142,0,0.00
