MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02005612,"Rowlett",0,602.0,0.00,18.578,0,0.00
E02005613,"Corby North",0,167.0,0.00,9.841,0,0.00
E02005614,"Corby Village & Weldon",0,547.0,0.00,49.671,0,0.00
E02005615,"Corby Lodge Park",0,287.0,0.00,19.850,0,0.00
E02005616,"Corby Town",0,287.0,0.00,15.116,0,0.00
E02005617,"Corby Kingswood",0,120.0,0.00,23.577,0,0.00
E02005629,"King's Cliffe",0,938.0,0.00,39.908,0,0.00
E02005630,"Oundle",0,1087.0,0.00,78.949,0,0.00
E02005631,"Thrapston & Brigstock",0,579.0,0.00,65.518,0,0.00
E02005632,"Ringstead",0,418.0,0.00,28.401,0,0.00
E02005633,"Raunds",0,158.0,0.00,22.690,0,0.00
E02005634,"Irthlingborough",0,401.0,0.00,18.292,0,0.00
E02005635,"Higham Ferrers",0,335.0,0.00,31.093,0,0.00
E02005636,"Rushden West & North",0,569.0,0.00,31.781,0,0.00
E02005637,"Rushden East",0,177.0,0.00,35.817,0,0.00
E02005638,"Rushden South",0,177.0,0.00,16.092,0,0.00
E02005639,"Geddington",0,2380.0,0.00,35.863,0,0.00
E02005640,"Desborough",0,680.0,0.00,40.149,0,0.00
E02005641,"Rothwell",0,345.0,0.00,54.299,0,0.00
E02005642,"Kettering Brambleside",0,85.0,0.00,4.722,0,0.00
E02005643,"Kettering Avondale Grange",0,1527.0,0.00,7.524,0,0.00
E02005644,"Kettering Central East",0,1527.0,0.00,8.493,0,0.00
E02005645,"Kettering Town & West",0,1787.0,0.00,70.926,0,0.00
E02005646,"Kettering East",0,1442.0,0.00,18.109,0,0.00
E02005647,"Kettering South",0,1442.0,0.00,28.436,0,0.00
E02005648,"Barton Seagrave",0,1442.0,0.00,29.143,0,0.00
E02005649,"Burton Latimer",0,2365.0,0.00,61.589,0,0.00
E02005692,"Finedon",0,1081.0,0.00,23.227,0,0.00
E02005693,"Rixon",0,401.0,0.00,7.910,0,0.00
E02005694,"Redwell",0,243.0,0.00,12.075,0,0.00
E02005695,"Victoria & Isebrook",0,465.0,0.00,35.986,0,0.00
E02005696,"Queensway",0,243.0,0.00,6.168,0,0.00
E02005697,"Central Wellingborough",0,243.0,0.00,13.378,0,0.00
E02005698,"Brickhill",0,243.0,0.00,4.865,0,0.00
E02005699,"Croyland",0,243.0,0.00,6.602,0,0.00
E02005700,"Earls Barton & Great Doddington",0,1467.0,0.00,51.361,0,0.00
E02005701,"Irchester",0,711.0,0.00,70.532,0,0.00
E02006862,"Great Oakley and Danesholme",0,120.0,0.00,12.799,0,0.00
E02006863,"Snatchill",0,120.0,0.00,16.841,0,0.00
