MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres,supermarket,warehouse,brownfield
E02002574,"Farnworth",769,559.0,754.26,22.362,0,0.00,2122.01,3377.49,0
E02002575,"Upton Rocks",725,451.0,465.58,18.322,0,0.00,0.00,0.00,0
E02002576,"Halton View",757,451.0,336.94,22.422,0,0.00,0.00,7311.65,0
E02002577,"Hough Green",712,451.0,971.54,15.478,0,0.00,0.00,0.00,0
E02002578,"Victoria Park",725,451.0,1128.42,16.314,0,0.00,0.00,0.00,0
E02002579,"Ditton",726,451.0,826.01,15.143,0,0.00,1783.32,0.00,0
E02002580,"Widnes Riverside",755,451.0,6235.19,50.867,20,0.00,22048.81,38702.15,0
E02002581,"Hale Bank",741,518.0,1276.15,19.017,0,0.00,0.00,0.00,0
E02002582,"Sandymoor",711,512.0,4964.16,35.177,2,75269.45,0.00,402839.68,0
E02002583,"Halton Castlefield",725,199.0,3136.91,14.086,0,0.00,0.00,11029.01,0
E02002584,"Runcorn Halton Road",718,199.0,443.65,12.587,2,0.00,0.00,8318.42,0
E02002585,"Runcorn Town & Westfield",702,199.0,5338.39,35.215,11,0.00,1760.83,59563.81,0
E02002586,"Grange",733,199.0,4302.54,15.884,1,0.00,12649.77,0.00,0
E02002587,"Norton",679,199.0,1246.31,8.467,0,0.00,2679.83,0.00,0
E02002588,"Halton Lea & Brookvale",709,199.0,1808.43,25.999,0,0.00,0.00,0.00,0
E02002589,"Beechwood & Heath",744,199.0,842.83,13.112,0,0.00,0.00,0.00,0
