MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,distribution-centres
E02001406,"Rainford",785,395.0,1076.90,26.845,0,0.00
E02001407,"Billinge",760,128.0,446.92,11.695,0,0.00
E02001408,"Garswood",818,223.0,250.98,10.881,0,0.00
E02001409,"Moss Bank",853,250.0,219.86,18.616,0,0.00
E02001410,"Haydock East",865,670.0,1831.59,19.330,4,86500.81
E02001411,"Haydock West",856,139.0,197.41,10.438,0,0.00
E02001412,"Windle & Denton's Green",800,250.0,835.32,12.915,0,0.00
E02001413,"Blackbrook",818,139.0,500.53,16.473,0,0.00
E02001414,"Eccleston",794,303.0,130.89,7.102,0,0.00
E02001415,"Earlestown North",845,89.0,250.48,16.203,1,0.00
E02001416,"Broad Oak",786,267.0,522.58,9.455,0,0.00
E02001417,"Town Centre West",780,378.0,4829.95,33.631,1,0.00
E02001418,"Earlestown South",797,807.0,1212.34,36.320,2,0.00
E02001419,"Town Centre East & Fingerpost",784,239.0,3735.24,24.783,6,0.00
E02001420,"Newton-le-Willows",790,620.0,2329.82,27.379,5,0.00
E02001421,"West Park",757,239.0,128.67,11.425,2,0.00
E02001422,"Derbyshire Hill",759,128.0,216.41,9.668,0,0.00
E02001423,"Eccleston Park",734,400.0,311.55,10.712,0,0.00
E02001424,"Thatto Heath & Lea Green",757,347.0,6023.90,25.441,5,0.00
E02001425,"Sutton Leach",738,128.0,865.52,16.564,0,0.00
E02001426,"Rainhill North",752,236.0,286.52,15.056,0,0.00
E02001427,"Bold & Clock Face",751,1047.0,869.79,22.963,0,0.00
E02001428,"Rainhill South",794,108.0,253.10,17.993,0,0.00
