MSOA,Name,index-of-transport-accessibility,ulev,estimated-parking-capacity,evhs,chargepoints,grid-capacity,distribution-centres,supermarket,warehouse,brownfield
E02001924,"Hall Green East",0,149.0,373.62,9.937,1,0,0.00,252.32,0.00,4.45
E02001925,"Selly Oak Park & Lodge Hill",0,266.0,663.22,13.993,1,0,0.00,0.00,0.00,0.85
E02001926,"Stirchley North & Selly Park",0,266.0,1174.94,14.316,0,0,0.00,0.00,0.00,11.32
E02001927,"Weoley Castle",0,410.0,144.88,12.129,0,0,0.00,844.98,0.00,0.09
E02001928,"Woodgate",0,101.0,20.97,9.895,0,0,0.00,0.00,4543.53,0.39
E02001929,"Fox Hollies",0,149.0,59.12,10.846,0,0,0.00,666.42,0.00,0.24
E02001930,"Kings Heath",0,300.0,881.01,11.914,1,0,0.00,4945.12,0.00,0.91
E02001931,"Wake Green East & Moseley Bog",0,292.0,436.17,16.666,2,0,0.00,237.61,0.00,1.55
E02001932,"Bartley Green & Shenley Fields",0,410.0,417.24,15.367,1,0,0.00,0.00,0.00,5.29
E02001933,"Kings Heath Park & Stirchley East",0,441.0,305.21,10.257,0,0,0.00,618.47,0.00,0.14
E02001934,"Hall Green Central",0,100.0,2.85,29.884,0,0,0.00,3242.37,0.00,0.66
E02001935,"Shenley Lane",0,309.0,306.36,29.352,0,0,0.00,0.00,0.00,0
E02001936,"Brandwood North",0,392.0,131.15,53.706,0,0,0.00,1657.69,0.00,0.2
E02001937,"Billesley Common",0,300.0,86.40,14.893,0,0,0.00,102.79,0.00,2.62
E02001938,"Bournville East & Stirchley West",0,141.0,1701.56,15.869,0,0,0.00,4761.26,0.00,6.82
E02001939,"Bournville West",0,450.0,313.99,12.025,1,0,0.00,0.00,0.00,6.12
E02001941,"Yardley Wood West",0,400.0,40.69,7.443,0,0,0.00,0.00,0.00,0
E02001942,"Cotteridge",0,391.0,147.92,26.483,0,0,0.00,908.87,0.00,0.14
E02001943,"Brandwood East",0,300.0,831.20,6.996,1,0,0.00,2351.45,0.00,0.9
E02001944,"Brandwood End",0,249.0,198.43,8.967,0,0,0.00,0.00,0.00,0.47
E02001945,"Allens Cross",0,383.0,546.33,11.951,0,0,0.00,5765.07,0.00,0.42
E02001946,"Northfield Victoria Common",0,325.0,1110.36,13.379,2,0,0.00,1758.52,0.00,1.85
E02001947,"Druids Heath",0,249.0,63.43,8.774,0,0,0.00,0.00,0.00,37.65
E02001948,"Highter's Heath & Maypole",0,162.0,628.11,8.225,0,0,0.00,11474.29,0.00,0.04
E02001949,"Lifford & Walkers Heath",0,315.0,132.99,14.694,0,0,0.00,0.00,0.00,14.39
E02001950,"Longbridge North",0,184.0,603.66,13.767,6,0,0.00,0.00,0.00,0.96
E02001951,"Frankley",0,383.0,183.74,24.645,0,0,0.00,968.92,0.00,0.61
E02001952,"Turves Green",0,250.0,365.02,17.364,0,0,0.00,1074.23,0.00,0.19
E02001953,"King's Norton",0,391.0,872.45,15.708,0,0,0.00,1969.64,0.00,3.15
E02001954,"Hawkesley",0,66.0,170.57,13.576,0,0,0.00,0.00,0.00,5.24
E02001955,"Longbridge South",0,437.0,1499.81,45.504,2,0,0.00,12972.93,0.00,19.93
E02001956,"Rubery East",0,383.0,2175.77,20.981,1,0,0.00,8778.17,0.00,0.3
E02001957,"West Heath",0,250.0,27.97,12.534,0,0,0.00,0.00,0.00,0.14
E02001958,"Longford",0,760.0,1380.74,8.822,30,0,0.00,0.00,0.00,0.3748
E02001959,"Keresley",0,539.0,1817.83,9.483,18,0,0.00,2892.13,71794.58,30.6272
E02001961,"Bell Green",0,360.0,378.89,7.386,2,0,0.00,1153.26,0.00,0.35
E02001962,"Little Heath",0,223.0,1865.84,5.653,4,0,0.00,17166.22,0.00,18.8893
E02001963,"Whitmore Park",0,223.0,70.24,4.475,23,0,0.00,0.00,0.00,0.12
E02001964,"Henley Green & Wood End",0,137.0,342.29,11.835,3,0,0.00,0.00,0.00,0.84
E02001965,"Walsgrave & Woodway Park",0,353.0,3295.77,9.858,3,0,0.00,12122.73,0.00,1.94
E02001966,"Foleshill West",0,1967.0,157.49,24.029,7,0,0.00,1976.00,2531.02,5.02
E02001967,"Brownshill Green",0,755.0,1664.10,21.856,0,0,0.00,298.07,0.00,1.8
E02001968,"Radford East",0,223.0,226.04,5.700,20,0,0.00,1515.28,0.00,0.08
E02001969,"Radford West",0,223.0,251.32,5.229,27,0,0.00,1528.01,0.00,0.444
E02001970,"Wyken Croft",0,360.0,40.75,5.871,0,0,0.00,0.00,0.00,6.22
E02001971,"Coundon",0,223.0,80.86,5.041,6,0,0.00,381.56,0.00,0.28
E02001972,"Foleshill East",0,321.0,1276.69,7.208,3,0,0.00,674.41,9623.38,28.1596
E02001973,"Stoke Heath",0,360.0,1258.44,8.827,14,0,0.00,6961.28,0.00,0.4311
E02001974,"Sherbourne",0,537.0,1434.87,12.176,19,0,0.00,6666.82,0.00,3.13
E02001975,"Ravensdale",0,137.0,243.04,6.148,13,0,0.00,0.00,0.00,0
E02001976,"Clifford Park",0,886.0,5348.63,10.397,11,0,0.00,15673.21,62012.49,0.6
E02001977,"Naul's Mill & Bishopsgate Green",0,321.0,1084.50,2.968,32,0,0.00,0.00,0.00,10.359
E02001978,"Barras Heath",0,137.0,142.30,5.584,18,0,0.00,633.33,0.00,0.3507
E02001979,"Allesley Park",0,216.0,167.36,12.362,8,0,0.00,603.19,0.00,0.05
E02001980,"Allesley Green & Lower Eastern Green",0,216.0,34.05,16.936,0,0,0.00,263.03,0.00,0
E02001981,"Hillfields",0,235.0,1705.87,2.510,5,0,0.00,0.00,293.93,4.3396
E02001982,"Eastern Green & Tanyard Farm",0,444.0,355.72,17.401,0,0,0.00,403.65,0.00,5.2763
E02001983,"Whoberley",0,444.0,827.33,17.878,55,0,0.00,11368.00,0.00,0.47
E02001984,"Copsewood",0,886.0,407.42,13.458,27,0,0.00,1580.00,0.00,0.87
E02001985,"Lower Stoke & Gosford Park",0,984.0,1256.66,2.817,19,0,0.00,0.00,1863.52,3.2336
E02001986,"Tile Hill",0,444.0,4.64,22.002,0,0,0.00,0.00,0.00,0.46
E02001987,"Chapelfields",0,314.0,256.89,13.970,18,0,0.00,0.00,0.00,2.22
E02001988,"Central Coventry",0,2347.0,6408.74,119.029,36,0,0.00,1543.23,0.00,20.9092
E02001989,"Earl Place & Lime Tree Park",0,444.0,1192.00,12.853,0,0,0.00,440.01,0.00,0
E02001990,"Binley",0,886.0,2003.32,18.973,4,0,0.00,10643.10,0.00,0.07
E02001991,"Earlsdon & Canley Gardens",0,1193.0,638.31,26.008,17,0,0.00,817.34,0.00,6.888
E02001992,"Ernesford Grange & Stoke Aldermoor",0,749.0,169.76,19.328,13,0,0.00,0.00,0.00,1.2657
E02001993,"Canley & Westwood Heath",0,228.0,3887.42,24.235,3,0,0.00,0.00,0.00,1.722
E02001994,"Cheylesmore Daventry Road",0,847.0,221.45,16.976,14,0,0.00,1469.66,0.00,0
E02001995,"Whitley & Tollbar End",0,847.0,6357.02,21.681,4,0,0.00,6834.05,29590.32,0.18
E02001996,"Willenhall",0,1587.0,1162.05,44.363,1,0,0.00,3121.21,0.00,5.0753
E02001997,"Stivichall & Finham",0,1045.0,120.02,17.023,0,0,0.00,0.00,0.00,0
E02001998,"Finham Park",0,749.0,120.02,9.715,0,0,0.00,0.00,0.00,0
E02001999,"Cannon Park & University",0,1193.0,5927.36,17.565,2,0,0.00,7323.33,0.00,1.6096
E02002000,"Coseley Wallbrook",0,220.0,708.66,6.344,1,0,0.00,0.00,0.00,21.33
E02002001,"Sedgley East",0,311.0,385.73,14.502,0,0,0.00,204.63,0.00,0.2
E02002002,"Sedgley West",0,270.0,391.32,15.389,0,0,0.00,2569.38,0.00,0
E02002003,"West Coseley",0,313.0,157.33,9.075,2,0,0.00,0.00,0.00,2.82
E02002004,"Woodsetton",0,218.0,0.00,11.144,1,0,0.00,0.00,0.00,1.05
E02002005,"Dudley Priory & Wrens Nest",0,236.0,6948.80,11.162,1,0,0.00,17102.42,0.00,0.46
E02002006,"Upper Gornal & Ruiton",0,319.0,65.57,12.763,0,0,0.00,0.00,0.00,0.24
E02002007,"Lower Gornal & The Straits",0,225.0,111.11,19.173,0,0,0.00,0.00,0.00,1.7
E02002008,"Dibdale",0,336.0,326.30,7.577,0,0,0.00,1370.14,0.00,0
E02002009,"Kates Hill",0,212.0,1357.78,6.367,0,0,0.00,0.00,0.00,0.94
E02002010,"New Dock & Eve Hill",0,319.0,1142.26,34.223,1,0,0.00,1124.94,0.00,4.48
E02002011,"Kingswinford North",0,139.0,450.61,34.569,3,0,0.00,8824.59,0.00,15.15
E02002012,"Russell's Hall",0,330.0,1250.64,6.209,0,0,0.00,0.00,0.00,1.75
E02002013,"Wall Heath",0,139.0,315.07,34.137,0,0,0.00,1740.84,0.00,0
E02002014,"Dixons Green",0,212.0,1397.29,8.066,0,0,0.00,805.51,0.00,3.24
E02002015,"Pensett & Kingswinford East",0,257.0,301.39,11.882,3,0,0.00,0.00,0.00,23.65
E02002016,"Brockmoor & Woodside",0,330.0,313.27,7.313,0,0,0.00,1244.25,0.00,4.99
E02002017,"Netherton",0,297.0,298.95,7.405,0,0,0.00,4687.36,0.00,12.039
E02002018,"Kingswinford South",0,372.0,47.54,22.708,0,0,0.00,0.00,0.00,0.81
E02002019,"Dudley Wood & Saltwells",0,304.0,37.28,5.964,0,0,0.00,1310.16,0.00,3.16
E02002020,"Wordsley & Buckpool",0,490.0,245.06,25.327,0,0,0.00,0.00,0.00,4.29
E02002021,"Brierley Hill",0,219.0,10033.11,18.726,6,0,0.00,8554.36,0.00,5.48
E02002022,"Hawbush",0,351.0,140.52,17.446,0,0,0.00,1371.61,0.00,13.19
E02002023,"Ashwood",0,233.0,0.00,11.100,0,0,0.00,0.00,0.00,0
E02002024,"Quarry Bank",0,415.0,1204.90,7.838,1,0,0.00,0.00,0.00,10.59
E02002025,"Shell Corner & Hurst Green",0,513.0,1067.26,67.955,0,0,0.00,0.00,0.00,8.14
E02002026,"Amblecote East",0,118.0,103.27,6.188,0,0,0.00,334.79,0.00,1.06
E02002027,"Withymoor Village",0,351.0,0.00,4.992,3,0,0.00,5894.11,0.00,0
E02002028,"Wollaston",0,233.0,21.72,11.862,0,0,0.00,0.00,0.00,0
E02002029,"Quinton West",0,160.0,724.22,16.429,1,0,0.00,549.75,0.00,0.22
E02002030,"Amblecote West & Stambermill",0,547.0,756.69,20.578,1,0,0.00,0.00,0.00,10.72
E02002031,"Cradley West & Hayes Lane",0,522.0,85.56,26.086,0,0,0.00,0.00,0.00,6.57
E02002032,"Cradley East",0,404.0,233.31,19.668,0,0,0.00,264.28,0.00,0.6
E02002033,"Hawne",0,453.0,700.30,23.718,1,0,8685.07,1506.59,0.00,5.22
E02002034,"Stourbridge Town & Old Quarter",0,490.0,866.04,97.392,7,0,0.00,9503.86,0.00,4.35
E02002035,"Halesowen East",0,368.0,362.66,17.556,0,0,0.00,0.00,0.00,0
E02002036,"Lye & Wynall",0,367.0,291.72,30.823,0,0,0.00,0.00,0.00,15.08
E02002037,"Norton North",0,233.0,76.47,13.712,0,0,0.00,0.00,0.00,0.61
E02002038,"Halesowen Town",0,368.0,914.10,24.646,1,0,0.00,1541.18,0.00,0.37
E02002039,"Oldswinford & Pedmore",0,429.0,1376.70,20.803,0,0,0.00,469.01,0.00,0
E02002040,"Norton South",0,490.0,443.79,19.229,0,0,0.00,0.00,0.00,0
E02002041,"Pedmore Fields",0,196.0,49.48,22.115,0,0,0.00,0.00,0.00,0.34
E02002042,"Hayley Green",0,368.0,21.31,16.539,0,0,0.00,0.00,0.00,0
E02002043,"Wood Green & Old Park",0,89.0,1862.62,6.959,5,0,0.00,0.00,13654.43,8.27
E02002044,"Yew Tree & Tamebridge",0,232.0,288.19,19.610,0,0,0.00,0.00,0.00,0
E02002045,"Woods & Mesty Croft",0,151.0,1481.44,3.280,0,0,34309.01,404.97,34309.01,2.98
E02002046,"Friar Park",0,89.0,184.29,1.699,0,0,0.00,0.00,0.00,28.63
E02002047,"Wednesbury",0,214.0,1334.82,6.365,1,0,0.00,7564.38,6575.03,22
E02002048,"Great Barr",0,73.0,460.16,15.166,1,0,0.00,1490.59,0.00,0.43
E02002049,"Princes End & Willingsworth",0,309.0,271.13,4.862,0,0,0.00,0.00,0.00,2.52
E02002051,"Ocker Hill",0,125.0,287.66,4.768,1,0,0.00,0.00,0.00,1.98
E02002052,"Stone Cross & Hateley Heath",0,216.0,199.46,11.839,0,0,0.00,0.00,0.00,2.44
E02002053,"Hamstead East",0,147.0,142.54,9.098,0,0,0.00,1442.44,0.00,0
E02002054,"Hamstead West",0,73.0,160.70,10.565,0,0,0.00,0.00,0.00,0
E02002055,"Wednesbury South",0,430.0,216.91,7.744,0,0,0.00,843.40,9848.68,11
E02002056,"Tibbington",0,125.0,1084.20,8.814,0,0,0.00,6218.41,0.00,10.42
E02002057,"Tipton",0,125.0,386.70,10.497,0,0,0.00,1257.86,0.00,15.43
E02002058,"Great Bridge & Dudley Port",0,768.0,1217.37,16.823,0,0,0.00,2219.47,14493.66,25.08
E02002059,"West Bromwich North",0,216.0,2071.24,11.622,3,0,0.00,2083.10,0.00,7.61
E02002060,"Greets Green West",0,768.0,1363.48,4.325,2,0,0.00,9489.98,0.00,27.04
E02002061,"Greets Green East",0,216.0,4563.13,5.002,4,0,1280.55,14333.46,642.46,5.050638
E02002062,"West Bromwich East & Kenrick Park",0,250.0,1400.71,10.641,0,0,0.00,2418.94,0.00,14.93
E02002063,"North Tividale",0,600.0,9414.62,11.502,0,0,6788.11,1577.51,0.00,26.17
E02002064,"Tividale",0,535.0,856.76,7.523,0,0,0.00,0.00,0.00,0
E02002065,"Smethwick North & West",0,924.0,2186.81,5.057,0,0,0.00,0.00,0.00,7.15
E02002066,"Oldbury & Rood End",0,601.0,9619.64,23.541,0,0,216.49,11607.28,10666.43,7.23
E02002067,"Rowley West",0,620.0,273.62,8.845,0,0,0.00,504.26,0.00,10.55
E02002068,"Smethwick East",0,249.0,1071.98,0.169,0,0,0.00,8896.49,0.00,31.78
E02002069,"Whiteheath",0,606.0,2624.62,7.978,0,0,0.00,0.00,0.00,6.68
E02002070,"Smethwick South",0,128.0,312.13,10.696,0,0,0.00,0.00,0.00,1.76
E02002071,"Rowley East",0,60.0,741.98,9.236,0,0,0.00,0.00,0.00,59.55
E02002072,"Langley Green",0,606.0,3040.88,10.183,2,0,0.00,8441.55,0.00,5.71
E02002073,"Warley East",0,199.0,165.59,4.916,0,0,0.00,0.00,0.00,2.13
E02002074,"Warley West",0,126.0,1025.29,8.770,0,0,0.00,0.00,0.00,0
E02002075,"Blackheath",0,145.0,3823.55,15.657,3,0,0.00,0.00,0.00,0.76
E02002076,"Bearwood & Warley Woods",0,387.0,497.97,6.026,0,0,0.00,874.04,0.00,1.03
E02002077,"Old Hill",0,305.0,633.53,17.988,2,0,0.00,7207.21,0.00,8.05
E02002078,"Warley South",0,126.0,80.56,7.708,0,0,0.00,0.00,0.00,0
E02002079,"Brandhall",0,131.0,455.63,10.655,0,0,0.00,2362.74,0.00,0.1
E02002080,"Cradley Heath",0,293.0,765.93,12.619,0,0,0.00,1456.93,0.00,20.86
E02002081,"Castle Bromwich West",0,68.0,321.11,7.971,0,0,0.00,260.59,0.00,0.02
E02002082,"Smith's Wood North",0,68.0,18.50,6.088,0,0,0.00,0.00,0.00,0
E02002083,"Castle Bromwich East",0,68.0,226.87,5.962,3,0,0.00,7056.43,0.00,0
E02002084,"Smith's Wood South",0,1939.0,170.77,8.058,0,0,0.00,0.00,0.00,0.9
E02002085,"Kingshurst",0,1939.0,300.37,6.841,0,0,0.00,0.00,0.00,0.4
E02002086,"Chelmsley Wood West",0,1871.0,1408.86,13.604,1,0,0.00,5280.53,0.00,0
E02002087,"Fordbridge",0,1871.0,436.79,7.589,0,0,0.00,382.27,0.00,0.09
E02002088,"Chelmsley Wood East",0,1871.0,365.37,10.512,0,0,0.00,0.00,0.00,0.09
E02002089,"Marston Green & Airport",0,4881.0,44098.39,16.809,10,0,0.00,0.00,0.00,1.13
E02002090,"Lyndon North",0,2641.0,175.28,16.300,0,0,0.00,0.00,0.00,0.49
E02002091,"Elmdon Park",0,2890.0,3390.27,30.366,5,0,0.00,0.00,0.00,0
E02002092,"Lyndon South",0,2435.0,369.68,29.046,1,0,0.00,0.00,0.00,0.4
E02002093,"Olton & Kineton Green",0,2910.0,397.67,25.105,2,0,0.00,0.00,0.00,0.73
E02002094,"Ulverley Green & Langley",0,8164.0,528.64,22.611,0,0,0.00,0.00,0.00,0.18
E02002095,"Elmdon Heath & Catherine-de-Barnes",0,7738.0,4341.84,41.554,2,0,0.00,0.00,1276.99,8.66
E02002096,"Lode Heath",0,2733.0,1085.28,49.791,1,0,0.00,0.00,0.00,3.44
E02002097,"Meriden",0,8268.0,2757.96,46.766,0,0,0.00,111.05,0.00,3.66
E02002098,"Shirley East",0,624.0,345.26,27.812,4,0,0.00,3563.41,0.00,0.37
E02002099,"Central Solihull & Sharmans Cross",0,2733.0,4990.56,183.988,9,0,0.00,13831.21,0.00,3.2
E02002101,"Solihull Lodge",0,434.0,145.45,19.017,0,0,0.00,0.00,0.00,1.1
E02002102,"Blossomfield",0,624.0,4539.07,40.893,4,0,0.00,11094.87,0.00,61.16
E02002103,"Shirley Heath",0,326.0,16.11,16.329,2,0,0.00,1416.10,0.00,0
E02002104,"Monkspath North",0,624.0,604.12,22.810,0,0,0.00,426.90,0.00,0
E02002105,"Balsall Common",0,3275.0,2738.93,42.254,0,0,0.00,973.67,0.00,1.51
E02002106,"Knowle",0,5411.0,1164.01,140.680,2,0,0.00,890.14,0.00,3.95
E02002107,"Monkspath South",0,624.0,2139.66,18.216,6,0,0.00,8310.11,0.00,0
E02002108,"Dorridge",0,5113.0,1413.64,69.518,2,0,0.00,5073.04,0.00,2.94
E02002109,"Dickens Heath",0,5439.0,4973.64,56.691,8,0,0.00,0.00,0.00,2.19
E02002110,"Brownhills West & Clayhanger",0,143.0,1192.30,15.306,3,0,0.00,6221.74,0.00,0.31
E02002111,"Brownhills",0,48.0,433.03,11.911,0,0,0.00,0.00,0.00,0.65
E02002112,"Pelsall North",0,95.0,72.60,6.066,1,0,0.00,0.00,0.00,0
E02002113,"Walsall Wood",0,223.0,884.70,16.601,0,0,0.00,0.00,0.00,0.11
E02002114,"Pelsall South",0,152.0,384.96,7.195,0,0,0.00,0.00,0.00,0
E02002115,"Little Bloxwich",0,95.0,306.42,7.928,0,0,0.00,0.00,0.00,0
E02002116,"Aldridge North",0,223.0,114.78,16.150,0,0,0.00,326.54,0.00,0
E02002117,"Bloxwich Central & North",0,167.0,499.23,8.653,0,0,0.00,924.39,0.00,0.1
